,index,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Coordinates,StreetType,Weekend
973,973,Box Hill,18 Glenmore St,4,h,1560000.0,PI,Jellis,2016-09-10,13.1,3128,3,2,3,729.0,167.0,1905,Whitehorse,-37.8233,145.1267,Eastern Metropolitan,4605,"-37.8233, 145.1267",St,1
974,974,Box Hill,3 Alexander St,3,h,1715000.0,SP,Marshall,2016-12-10,13.1,3128,3,2,2,458.0,170.0,1950,Whitehorse,-37.8257,145.1216,Eastern Metropolitan,4605,"-37.8257, 145.1216",St,1
975,975,Box Hill,21 Barkly St,3,h,1200000.0,SP,Marshall,2016-12-10,13.1,3128,3,1,2,550.0,110.0,1950,Whitehorse,-37.8275,145.1298,Eastern Metropolitan,4605,"-37.8275, 145.1298",St,1
976,976,Box Hill,17 Combarton St,3,h,1760000.0,S,Fletchers,2016-12-10,13.1,3128,3,1,0,741.0,151.0,1910,Whitehorse,-37.8258,145.1246,Eastern Metropolitan,4605,"-37.8258, 145.1246",St,1
977,977,Box Hill,1/7 Glenmore St,1,u,288000.0,SP,hockingstuart,2016-06-12,13.1,3128,1,1,1,774.0,126.0,1970,Whitehorse,-37.8241,145.1262,Eastern Metropolitan,4605,"-37.8241, 145.1262",St,1
978,978,Box Hill,15 Davey St,3,h,948000.0,S,Ray,2016-11-12,13.1,3128,3,1,2,384.0,108.0,1950,Whitehorse,-37.8167,145.1373,Eastern Metropolitan,4605,"-37.8167, 145.1373",St,1
979,979,Box Hill,89 Thames St,4,h,2770000.0,S,other,2016-11-12,13.1,3128,4,1,2,715.0,126.0,1950,Whitehorse,-37.8135,145.1218,Eastern Metropolitan,4605,"-37.8135, 145.1218",St,1
980,980,Box Hill,19 Wavell St,3,h,1412000.0,S,Noel,2016-11-12,13.1,3128,3,1,1,590.0,126.0,1970,Whitehorse,-37.8274,145.1274,Eastern Metropolitan,4605,"-37.8274, 145.1274",St,1
981,981,Box Hill,31/41 Harrow St,2,u,465000.0,S,Ray,2016-08-13,13.1,3128,2,2,1,0.0,65.0,2010,Whitehorse,-37.8216,145.127,Eastern Metropolitan,4605,"-37.8216, 145.127",St,1
982,982,Box Hill,1/14 Barkly St,4,t,975000.0,VB,other,2016-10-15,13.1,3128,4,2,2,299.0,158.0,2008,Whitehorse,-37.8282,145.1301,Eastern Metropolitan,4605,"-37.8282, 145.1301",St,1
983,983,Box Hill,23 Bass St,3,h,1325000.0,S,other,2016-10-15,13.1,3128,3,1,1,702.0,134.0,1950,Whitehorse,-37.827,145.1209,Eastern Metropolitan,4605,"-37.827, 145.1209",St,1
984,984,Box Hill,3/14 Bedford St,3,t,750000.0,S,Jellis,2016-10-15,13.1,3128,3,2,1,150.0,3.0,2000,Whitehorse,-37.8287,145.1319,Eastern Metropolitan,4605,"-37.8287, 145.1319",St,1
985,985,Box Hill,5 Wavell St,3,h,1400000.0,S,hockingstuart,2016-10-15,13.1,3128,3,2,1,643.0,159.0,1940,Whitehorse,-37.8285,145.1272,Eastern Metropolitan,4605,"-37.8285, 145.1272",St,1
986,986,Box Hill,22 William St,3,h,1500000.0,SP,Ray,2016-10-15,13.1,3128,3,1,2,664.0,106.0,1930,Whitehorse,-37.8235,145.1276,Eastern Metropolitan,4605,"-37.8235, 145.1276",St,1
987,987,Box Hill,55 Albion Rd,4,h,1600000.0,S,Fletchers,2016-04-16,13.1,3128,4,2,1,692.0,195.0,1890,Whitehorse,-37.8247,145.1281,Eastern Metropolitan,4605,"-37.8247, 145.1281",Rd,1
988,988,Box Hill,126 Carrington Rd,2,u,616000.0,S,Philip,2016-07-16,13.1,3128,3,1,1,155.0,126.0,1970,Whitehorse,-37.8193,145.1149,Eastern Metropolitan,4605,"-37.8193, 145.1149",Rd,1
989,989,Box Hill,54 Watts St,4,h,1661000.0,S,Noel,2016-07-16,13.1,3128,4,2,2,729.0,126.0,1970,Whitehorse,-37.8143,145.1262,Eastern Metropolitan,4605,"-37.8143, 145.1262",St,1
990,990,Box Hill,12 Barcelona St,4,h,1461400.0,S,other,2016-09-17,13.1,3128,3,2,2,780.0,235.0,1927,Whitehorse,-37.8244,145.1319,Eastern Metropolitan,4605,"-37.8244, 145.1319",St,1
991,991,Box Hill,2/4 Collins St,3,u,775000.0,S,Fletchers,2016-09-17,13.1,3128,3,1,1,211.0,108.0,1980,Whitehorse,-37.8275,145.1232,Eastern Metropolitan,4605,"-37.8275, 145.1232",St,1
992,992,Box Hill,12 Pendle St,4,h,1506000.0,S,hockingstuart,2016-09-17,13.1,3128,4,2,3,669.0,126.0,1970,Whitehorse,-37.81800000000001,145.1354,Eastern Metropolitan,4605,"-37.818, 145.1354",St,1
993,993,Box Hill,33 Pendle St,4,h,1670000.0,S,Noel,2016-09-17,13.1,3128,4,4,4,707.0,162.0,1926,Whitehorse,-37.8166,145.1354,Eastern Metropolitan,4605,"-37.8166, 145.1354",St,1
994,994,Box Hill,7/12 Oxford St,1,u,340000.0,SP,other,2017-03-18,13.1,3128,1,1,1,29.0,126.0,1970,Whitehorse,-37.8215,145.1214,Eastern Metropolitan,4605,"-37.8215, 145.1214",St,1
995,995,Box Hill,6 Archibald St,3,h,4000000.0,VB,other,2016-06-18,13.1,3128,3,1,2,763.0,120.0,1945,Whitehorse,-37.8166,145.1215,Eastern Metropolitan,4605,"-37.8166, 145.1215",St,1
996,996,Box Hill,19 Kent Rd,3,h,928000.0,S,other,2016-06-18,13.1,3128,3,1,1,307.0,106.0,1890,Whitehorse,-37.8247,145.1206,Eastern Metropolitan,4605,"-37.8247, 145.1206",Rd,1
997,997,Box Hill,2/20 Simpsons Rd,2,u,761000.0,S,Marshall,2016-06-18,13.1,3128,2,2,1,176.0,126.0,2000,Whitehorse,-37.8171,145.1343,Eastern Metropolitan,4605,"-37.8171, 145.1343",Rd,1
998,998,Box Hill,3/8 Ashted Rd,2,u,636000.0,S,Philip,2016-11-19,13.1,3128,2,1,1,151.0,82.0,1970,Whitehorse,-37.8234,145.1235,Eastern Metropolitan,4605,"-37.8234, 145.1235",Rd,1
999,999,Box Hill,6 Bass St,4,h,1625000.0,S,Noel,2016-11-19,13.1,3128,4,2,2,620.0,126.0,1912,Whitehorse,-37.8279,145.121,Eastern Metropolitan,4605,"-37.8279, 145.121",St,1
1000,1000,Box Hill,10 Cunningham St,4,h,1430000.0,S,Noel,2016-11-19,13.1,3128,4,2,0,585.0,126.0,1970,Whitehorse,-37.8273,145.1289,Eastern Metropolitan,4605,"-37.8273, 145.1289",St,1
1001,1001,Box Hill,1 Maple St,3,h,836000.0,S,Jellis,2016-11-19,13.1,3128,3,1,2,228.0,126.0,2005,Whitehorse,-37.8261,145.1281,Eastern Metropolitan,4605,"-37.8261, 145.1281",St,1
1002,1002,Box Hill,3/5 Kent Rd,2,u,400000.0,VB,Ray,2016-04-23,13.1,3128,2,1,1,0.0,126.0,1970,Whitehorse,-37.8248,145.1215,Eastern Metropolitan,4605,"-37.8248, 145.1215",Rd,1
1003,1003,Box Hill,5 Patricia St,3,h,1170000.0,S,Ray,2016-04-23,13.1,3128,3,1,1,755.0,95.0,1920,Whitehorse,-37.8264,145.1248,Eastern Metropolitan,4605,"-37.8264, 145.1248",St,1
1004,1004,Box Hill,14 Collins St,4,h,1670000.0,S,Marshall,2017-02-25,13.1,3128,4,2,2,590.0,231.0,1924,Whitehorse,-37.8274,145.1242,Eastern Metropolitan,4605,"-37.8274, 145.1242",St,1
1005,1005,Box Hill,47 Albion Rd,3,h,1351000.0,S,Jellis,2016-05-28,13.1,3128,3,1,2,662.0,126.0,1970,Whitehorse,-37.8246,145.1269,Eastern Metropolitan,4605,"-37.8246, 145.1269",Rd,1
1006,1006,Box Hill,837 Canterbury Rd,3,h,857000.0,S,Fletchers,2016-05-28,13.1,3128,4,1,1,492.0,119.0,1930,Whitehorse,-37.8283,145.1195,Eastern Metropolitan,4605,"-37.8283, 145.1195",Rd,1
1007,1007,Box Hill,2/38 Margaret St,3,t,822500.0,S,Noel,2016-05-28,13.1,3128,3,2,1,238.0,130.0,2000,Whitehorse,-37.8154,145.1355,Eastern Metropolitan,4605,"-37.8154, 145.1355",St,1
1008,1008,Box Hill,2/30 Barkly St,2,u,560000.0,S,Stockdale,2016-08-28,13.1,3128,2,1,1,153.0,126.0,1970,Whitehorse,-37.8269,145.1305,Eastern Metropolitan,4605,"-37.8269, 145.1305",St,1
1009,1009,Box Hill,1/14 Alexander St,2,u,420000.0,VB,Jellis,2016-07-30,13.1,3128,2,1,1,0.0,126.0,1970,Whitehorse,-37.8253,145.1205,Eastern Metropolitan,4605,"-37.8253, 145.1205",St,1
1010,1010,Braybrook,132 Duke St,3,h,870000.0,S,Barry,2016-09-03,10.8,3019,3,2,4,700.0,126.0,1970,Maribyrnong,-37.7824,144.8469,Western Metropolitan,3589,"-37.7824, 144.8469",St,1
1011,1011,Braybrook,25 Lily St,2,h,645000.0,S,Barry,2016-09-03,10.8,3019,2,1,1,566.0,75.0,1950,Maribyrnong,-37.7839,144.8524,Western Metropolitan,3589,"-37.7839, 144.8524",St,1
1012,1012,Braybrook,1/3 Vine St,3,t,502000.0,SP,Sweeney,2017-03-04,10.8,3019,3,1,1,220.0,106.0,2011,Maribyrnong,-37.785,144.8561,Western Metropolitan,3589,"-37.785, 144.8561",St,1
1013,1013,Braybrook,2/10 Skewes St,3,u,495000.0,S,Bells,2016-06-04,10.8,3019,3,2,1,327.0,124.0,2006,Maribyrnong,-37.7851,144.8517,Western Metropolitan,3589,"-37.7851, 144.8517",St,1
1014,1014,Braybrook,40 Carlton St,3,h,660000.0,S,Sweeney,2016-11-07,10.8,3019,3,1,0,580.0,126.0,1970,Maribyrnong,-37.7804,144.8481,Western Metropolitan,3589,"-37.7804, 144.8481",St,0
1015,1015,Braybrook,144 Duke St,2,h,868000.0,S,Bells,2016-11-07,10.8,3019,2,1,4,749.0,77.0,1950,Maribyrnong,-37.7814,144.847,Western Metropolitan,3589,"-37.7814, 144.847",St,0
1016,1016,Braybrook,80 South Rd,4,h,645000.0,SP,Biggin,2016-11-07,10.8,3019,4,2,1,283.0,154.0,1990,Maribyrnong,-37.7908,144.8485,Western Metropolitan,3589,"-37.7908, 144.8485",Rd,0
1017,1017,Braybrook,3 Cross St,3,h,652000.0,S,Barry,2016-10-08,10.8,3019,3,2,1,216.0,145.0,2010,Maribyrnong,-37.7865,144.8605,Western Metropolitan,3589,"-37.7865, 144.8605",St,1
1018,1018,Braybrook,2 Riley Ct,4,h,850000.0,SA,Sweeney,2016-10-08,10.8,3019,4,2,2,606.0,240.0,2002,Maribyrnong,-37.788,144.862,Western Metropolitan,3589,"-37.788, 144.862",Ct,1
1019,1019,Braybrook,19 Hughes St,3,h,570500.0,S,other,2016-12-10,10.8,3019,3,1,1,471.0,126.0,1960,Maribyrnong,-37.7924,144.8523,Western Metropolitan,3589,"-37.7924, 144.8523",St,1
1020,1020,Braybrook,21 Hughes St,3,h,575000.0,S,other,2016-12-10,10.8,3019,3,1,3,559.0,98.0,1955,Maribyrnong,-37.7923,144.852,Western Metropolitan,3589,"-37.7923, 144.852",St,1
1021,1021,Braybrook,19 Kannan Bvd,4,h,882000.0,S,Village,2016-12-10,10.8,3019,4,2,2,393.0,216.0,2008,Maribyrnong,-37.7763,144.8543,Western Metropolitan,3589,"-37.7763, 144.8543",other,1
1022,1022,Braybrook,20 Balmoral St,3,h,730000.0,S,Barry,2017-03-11,10.8,3019,3,2,2,544.0,135.0,1970,Maribyrnong,-37.7815,144.855,Western Metropolitan,3589,"-37.7815, 144.855",St,1
1023,1023,Braybrook,1 Menzies St,2,h,670000.0,S,Douglas,2016-08-13,10.8,3019,2,1,2,551.0,126.0,1970,Maribyrnong,-37.7825,144.8545,Western Metropolitan,3589,"-37.7825, 144.8545",St,1
1024,1024,Braybrook,11 Howell Pl,3,h,585000.0,S,Barry,2016-05-14,10.8,3019,3,2,2,631.0,126.0,1970,Maribyrnong,-37.7934,144.8467,Western Metropolitan,3589,"-37.7934, 144.8467",Pl,1
1025,1025,Braybrook,160 Duke St,2,h,826000.0,S,Sweeney,2016-07-16,10.8,3019,2,1,2,667.0,126.0,1950,Maribyrnong,-37.7799,144.8473,Western Metropolitan,3589,"-37.7799, 144.8473",St,1
1026,1026,Braybrook,80 South Rd,4,h,610000.0,VB,Biggin,2016-09-17,10.8,3019,4,2,1,283.0,154.0,1990,Maribyrnong,-37.7908,144.8485,Western Metropolitan,3589,"-37.7908, 144.8485",Rd,1
1027,1027,Braybrook,13 Wilson St,3,h,696000.0,S,YPA,2017-03-18,10.8,3019,3,1,0,557.0,90.0,1960,Maribyrnong,-37.7899,144.8515,Western Metropolitan,3589,"-37.7899, 144.8515",St,1
1028,1028,Braybrook,1 Arthur St,2,h,660000.0,S,Barry,2016-11-19,10.8,3019,2,1,1,599.0,126.0,1960,Maribyrnong,-37.7908,144.8522,Western Metropolitan,3589,"-37.7908, 144.8522",St,1
1029,1029,Braybrook,2B Bradford Ct,3,t,579000.0,S,Sweeney,2016-11-19,10.8,3019,3,2,1,198.0,144.0,2013,Maribyrnong,-37.7827,144.8625,Western Metropolitan,3589,"-37.7827, 144.8625",Ct,1
1030,1030,Braybrook,33 Joy St,4,h,856500.0,S,Sweeney,2016-11-19,10.8,3019,4,2,2,599.0,126.0,2008,Maribyrnong,-37.7896,144.8559,Western Metropolitan,3589,"-37.7896, 144.8559",St,1
1031,1031,Braybrook,6 Dedrick Gr,3,h,510000.0,SP,Sweeney,2016-08-22,10.8,3019,3,1,2,587.0,126.0,1970,Maribyrnong,-37.7843,144.8472,Western Metropolitan,3589,"-37.7843, 144.8472",Gr,0
1032,1032,Braybrook,1 Moama St,3,h,765000.0,S,other,2017-02-25,10.8,3019,3,1,1,658.0,105.0,1960,Maribyrnong,-37.7905,144.8485,Western Metropolitan,3589,"-37.7905, 144.8485",St,1
1033,1033,Braybrook,11/1 Windsor St,2,t,475000.0,S,Barry,2017-02-25,10.8,3019,2,1,1,115.0,104.0,1980,Maribyrnong,-37.7948,144.85399999999996,Western Metropolitan,3589,"-37.7948, 144.854",St,1
1034,1034,Braybrook,25 Errol St,4,h,550000.0,S,Barry,2016-07-26,10.8,3019,4,2,1,288.0,160.0,2000,Maribyrnong,-37.7775,144.855,Western Metropolitan,3589,"-37.7775, 144.855",St,0
1035,1035,Braybrook,40 Errol St,3,t,505000.0,PI,Nelson,2016-06-27,10.8,3019,3,2,2,4931.0,126.0,1970,Maribyrnong,-37.7761,144.8557,Western Metropolitan,3589,"-37.7761, 144.8557",St,0
1036,1036,Braybrook,11/27 Marnoo St,3,h,495000.0,S,Burnham,2016-06-27,10.8,3019,3,1,1,158.0,138.0,2005,Maribyrnong,-37.7889,144.8465,Western Metropolitan,3589,"-37.7889, 144.8465",St,0
1037,1037,Braybrook,29 Hampden St,3,h,680000.0,S,Barry,2016-11-27,10.8,3019,3,1,1,565.0,126.0,1970,Maribyrnong,-37.7885,144.859,Western Metropolitan,3589,"-37.7885, 144.859",St,1
1038,1038,Braybrook,14 Rose St,3,h,565000.0,S,Nelson,2016-11-27,10.8,3019,3,2,1,566.0,78.0,1970,Maribyrnong,-37.7844,144.8523,Western Metropolitan,3589,"-37.7844, 144.8523",St,1
1039,1039,Braybrook,14 Kenross Ct,3,h,697500.0,S,Sweeney,2016-08-28,10.8,3019,3,2,1,531.0,126.0,1970,Maribyrnong,-37.7929,144.8462,Western Metropolitan,3589,"-37.7929, 144.8462",Ct,1
1040,1040,Brighton,802 Hampton St,3,h,1550000.0,VB,Buxton,2016-09-03,11.2,3186,3,2,2,663.0,126.0,1940,Bayside,-37.9159,145.0068,Southern Metropolitan,10579,"-37.9159, 145.0068",St,1
1041,1041,Brighton,18 Rooding St,3,h,1635000.0,S,Buxton,2016-09-03,11.2,3186,3,1,2,366.0,156.0,1920,Bayside,-37.9038,145.0001,Southern Metropolitan,10579,"-37.9038, 145.0001",St,1
1042,1042,Brighton,152A Cochrane St,4,h,1830000.0,S,Hodges,2016-12-03,11.2,3186,4,2,2,436.0,126.0,1970,Bayside,-37.8927,145.0005,Southern Metropolitan,10579,"-37.8927, 145.0005",St,1
1043,1043,Brighton,17 McCallum St,4,h,3695000.0,S,Marshall,2016-12-03,11.2,3186,4,3,2,836.0,284.0,1960,Bayside,-37.9071,144.9898,Southern Metropolitan,10579,"-37.9071, 144.9898",St,1
1044,1044,Brighton,2/26 Pearson St,2,u,536000.0,SP,Hodges,2016-12-03,11.2,3186,2,1,2,0.0,70.0,1970,Bayside,-37.9081,145.0043,Southern Metropolitan,10579,"-37.9081, 145.0043",St,1
1045,1045,Brighton,18 Victoria St,4,h,3700000.0,S,Marshall,2016-12-03,11.2,3186,4,3,2,742.0,247.0,1900,Bayside,-37.914,144.9878,Southern Metropolitan,10579,"-37.914, 144.9878",St,1
1046,1046,Brighton,20 Victoria St,4,h,3775000.0,S,Buxton,2016-12-03,11.2,3186,4,3,2,745.0,126.0,1970,Bayside,-37.9139,144.9878,Southern Metropolitan,10579,"-37.9139, 144.9878",St,1
1047,1047,Brighton,50 Well St,3,h,1975000.0,S,Buxton,2016-12-03,11.2,3186,3,1,2,432.0,122.0,1930,Bayside,-37.9172,144.996,Southern Metropolitan,10579,"-37.9172, 144.996",St,1
1048,1048,Brighton,1/137 Cole St,2,u,1300000.0,S,hockingstuart,2017-03-04,11.2,3186,2,2,1,244.0,126.0,2000,Bayside,-37.8954,145.0026,Southern Metropolitan,10579,"-37.8954, 145.0026",St,1
1049,1049,Brighton,4/78 Dendy St,3,h,1390000.0,S,other,2017-03-04,11.2,3186,3,1,2,340.0,137.0,1975,Bayside,-37.9205,145.0007,Southern Metropolitan,10579,"-37.9205, 145.0007",St,1
1050,1050,Brighton,11 Foote St,4,h,4250000.0,S,Biggin,2017-03-04,11.2,3186,4,3,2,750.0,126.0,1970,Bayside,-37.8966,144.993,Southern Metropolitan,10579,"-37.8966, 144.993",St,1
1051,1051,Brighton,133 Head St,4,h,2905000.0,S,Marshall,2017-03-04,11.2,3186,4,3,1,487.0,260.0,1905,Bayside,-37.8926,144.9991,Southern Metropolitan,10579,"-37.8926, 144.9991",St,1
1052,1052,Brighton,1/112 Roslyn St,2,u,1300000.0,S,Nick,2017-03-04,11.2,3186,2,2,2,329.0,132.0,1940,Bayside,-37.9172,145.004,Southern Metropolitan,10579,"-37.9172, 145.004",St,1
1053,1053,Brighton,1/119 Roslyn St,3,t,1725000.0,PI,Buxton,2017-03-04,11.2,3186,3,2,2,411.0,225.0,1997,Bayside,-37.918,145.0035,Southern Metropolitan,10579,"-37.918, 145.0035",St,1
1054,1054,Brighton,15 Whyte St,3,h,2266000.0,S,Marshall,2017-03-04,11.2,3186,3,2,2,450.0,126.0,1970,Bayside,-37.9243,144.9989,Southern Metropolitan,10579,"-37.9243, 144.9989",St,1
1055,1055,Brighton,23 Albert St,4,h,2910000.0,S,Marshall,2016-06-04,11.2,3186,4,1,2,732.0,126.0,1970,Bayside,-37.9136,144.9886,Southern Metropolitan,10579,"-37.9136, 144.9886",St,1
1056,1056,Brighton,30 Barkly St,3,h,2100000.0,S,Buxton,2016-06-04,11.2,3186,3,2,2,463.0,209.0,1970,Bayside,-37.9082,144.9968,Southern Metropolitan,10579,"-37.9082, 144.9968",St,1
1057,1057,Brighton,111 Carpenter St,6,h,2700000.0,S,Kay,2016-06-04,11.2,3186,6,3,3,0.0,126.0,1970,Bayside,-37.9081,145.0015,Southern Metropolitan,10579,"-37.9081, 145.0015",St,1
1058,1058,Brighton,3/78 William St,2,u,800000.0,S,Hodges,2016-06-04,11.2,3186,2,1,1,90.0,74.0,1960,Bayside,-37.9122,145.0038,Southern Metropolitan,10579,"-37.9122, 145.0038",St,1
1059,1059,Brighton,1/97 Wilson St,3,t,1750000.0,S,Buxton,2016-06-04,11.2,3186,3,2,2,352.0,126.0,1970,Bayside,-37.9139,145.0035,Southern Metropolitan,10579,"-37.9139, 145.0035",St,1
1060,1060,Brighton,124 Cole St,4,h,1761000.0,S,Kay,2016-08-06,11.2,3186,4,2,3,615.0,135.0,1920,Bayside,-37.8956,145.0026,Southern Metropolitan,10579,"-37.8956, 145.0026",St,1
1061,1061,Brighton,1a Mair St,3,h,2600000.0,S,Buxton,2016-08-06,11.2,3186,3,2,3,588.0,126.0,1970,Bayside,-37.9287,144.99200000000005,Southern Metropolitan,10579,"-37.9287, 144.992",St,1
1062,1062,Brighton,24b Munro St,3,h,1302500.0,S,Nick,2016-08-06,11.2,3186,3,2,2,0.0,171.0,1993,Bayside,-37.9166,144.9942,Southern Metropolitan,10579,"-37.9166, 144.9942",St,1
1063,1063,Brighton,17 New St,3,h,1900000.0,S,Marshall,2016-08-06,11.2,3186,3,0,0,0.0,126.0,1970,Bayside,-37.9301,144.9935,Southern Metropolitan,10579,"-37.9301, 144.9935",St,1
1064,1064,Brighton,74 Carpenter St,5,h,2750000.0,VB,Buxton,2016-05-07,11.2,3186,4,3,1,509.0,341.0,2005,Bayside,-37.9118,144.9984,Southern Metropolitan,10579,"-37.9118, 144.9984",St,1
1065,1065,Brighton,4/149 Church St,2,u,892500.0,S,Nick,2016-05-07,11.2,3186,2,1,2,232.0,92.0,1970,Bayside,-37.9157,144.9973,Southern Metropolitan,10579,"-37.9157, 144.9973",St,1
1066,1066,Brighton,120 Cole St,4,h,2145000.0,S,Buxton,2016-05-07,11.2,3186,3,2,1,550.0,197.0,1910,Bayside,-37.8954,145.0017,Southern Metropolitan,10579,"-37.8954, 145.0017",St,1
1067,1067,Brighton,15 Hanby St,5,h,3171000.0,S,Biggin,2016-05-07,11.2,3186,4,2,2,710.0,340.0,2000,Bayside,-37.9241,145.0008,Southern Metropolitan,10579,"-37.9241, 145.0008",St,1
1068,1068,Brighton,2 View Ct,2,h,1910000.0,S,Hodges,2016-05-07,11.2,3186,2,2,4,696.0,126.0,1970,Bayside,-37.9249,144.9903,Southern Metropolitan,10579,"-37.9249, 144.9903",Ct,1
1069,1069,Brighton,36a Warleigh Gr,3,t,1850000.0,SP,Buxton,2016-05-07,11.2,3186,3,2,2,0.0,126.0,1970,Bayside,-37.9045,145.0043,Southern Metropolitan,10579,"-37.9045, 145.0043",Gr,1
1070,1070,Brighton,1/5 Webb St,3,t,1067000.0,S,Kay,2016-05-07,11.2,3186,3,0,1,0.0,126.0,1970,Bayside,-37.9119,144.9871,Southern Metropolitan,10579,"-37.9119, 144.9871",St,1
1071,1071,Brighton,72 William St,3,h,1865000.0,VB,hockingstuart,2016-05-07,11.2,3186,3,2,2,295.0,126.0,1970,Bayside,-37.9119,145.0037,Southern Metropolitan,10579,"-37.9119, 145.0037",St,1
1072,1072,Brighton,105/103 Bay St,2,u,620000.0,S,Gary,2016-11-07,11.2,3186,2,2,1,0.0,74.0,2013,Bayside,-37.9042,144.9954,Southern Metropolitan,10579,"-37.9042, 144.9954",St,0
1073,1073,Brighton,30a Rooding St,2,u,985000.0,PI,Marshall,2016-11-07,11.2,3186,2,1,1,611.0,126.0,1970,Bayside,-37.9039,145.0009,Southern Metropolitan,10579,"-37.9039, 145.0009",St,0
1074,1074,Brighton,2/422 St Kilda St,3,t,1475000.0,PI,Buxton,2016-11-07,11.2,3186,3,2,2,345.0,163.0,2000,Bayside,-37.8943,144.9907,Southern Metropolitan,10579,"-37.8943, 144.9907",St,0
1075,1075,Brighton,5 Davie La,2,h,502000.0,S,Hodges,2016-10-08,11.2,3186,2,2,0,116.0,126.0,1970,Bayside,-37.9252,145.0004,Southern Metropolitan,10579,"-37.9252, 145.0004",other,1
1076,1076,Brighton,1/17 Tennyson St,2,u,700000.0,PI,RT,2016-10-08,11.2,3186,2,1,1,0.0,126.0,1952,Bayside,-37.9225,144.9891,Southern Metropolitan,10579,"-37.9225, 144.9891",St,1
1077,1077,Brighton,15 Gould St,3,h,2400000.0,S,Marshall,2016-09-10,11.2,3186,3,2,2,835.0,126.0,1910,Bayside,-37.9225,144.991,Southern Metropolitan,10579,"-37.9225, 144.991",St,1
1078,1078,Brighton,2/42 Grosvenor St,2,u,590000.0,S,other,2016-09-10,11.2,3186,2,1,1,0.0,126.0,1950,Bayside,-37.9097,144.9914,Southern Metropolitan,10579,"-37.9097, 144.9914",St,1
1079,1079,Brighton,1/10 Manor St,3,h,1650000.0,S,Nick,2016-09-10,11.2,3186,3,2,2,0.0,111.0,1980,Bayside,-37.9174,144.9895,Southern Metropolitan,10579,"-37.9174, 144.9895",St,1
1080,1080,Brighton,176 Were St,5,h,1562500.0,PI,Buxton,2016-09-10,11.2,3186,5,2,2,655.0,202.0,1925,Bayside,-37.9264,145.0044,Southern Metropolitan,10579,"-37.9264, 145.0044",St,1
1081,1081,Brighton,2 Campbell St,3,h,2050000.0,PI,hockingstuart,2016-12-10,11.2,3186,3,3,2,398.0,262.0,2012,Bayside,-37.899,144.9901,Southern Metropolitan,10579,"-37.899, 144.9901",St,1
1082,1082,Brighton,115 Dendy St,4,h,3180000.0,S,hockingstuart,2016-12-10,11.2,3186,4,3,6,454.0,126.0,1970,Bayside,-37.9206,145.0051,Southern Metropolitan,10579,"-37.9206, 145.0051",St,1
1083,1083,Brighton,640B Hampton St,2,t,960000.0,S,Hodges,2016-12-10,11.2,3186,2,1,2,363.0,126.0,1970,Bayside,-37.9275,145.0046,Southern Metropolitan,10579,"-37.9275, 145.0046",St,1
1084,1084,Brighton,73 Martin St,4,h,3320000.0,S,Buxton,2016-12-10,11.2,3186,4,3,2,644.0,364.0,2000,Bayside,-37.8964,144.9972,Southern Metropolitan,10579,"-37.8964, 144.9972",St,1
1085,1085,Brighton,297 New St,4,h,2800000.0,PI,RT,2016-12-10,11.2,3186,4,3,3,596.0,126.0,1970,Bayside,-37.9059,144.9927,Southern Metropolitan,10579,"-37.9059, 144.9927",St,1
1086,1086,Brighton,3/24 South Rd,3,u,1602000.0,S,RT,2016-12-10,11.2,3186,3,2,2,328.0,126.0,1970,Bayside,-37.9288,144.9954,Southern Metropolitan,10579,"-37.9288, 144.9954",Rd,1
1087,1087,Brighton,6/4 Dudley St,2,u,1300000.0,PI,Greg,2017-02-11,11.2,3186,2,2,2,0.0,126.0,1970,Bayside,-37.9012,144.9878,Southern Metropolitan,10579,"-37.9012, 144.9878",St,1
1088,1088,Brighton,1/16 Black St,2,u,1100000.0,S,Buxton,2016-11-12,11.2,3186,2,1,2,0.0,85.0,1935,Bayside,-37.9131,144.995,Southern Metropolitan,10579,"-37.9131, 144.995",St,1
1089,1089,Brighton,5 Bridge St,3,h,1650000.0,S,Hodges,2016-11-12,11.2,3186,3,2,1,354.0,143.0,1910,Bayside,-37.8916,145.0017,Southern Metropolitan,10579,"-37.8916, 145.0017",St,1
1090,1090,Brighton,11a Elm Gr,2,h,1102000.0,S,hockingstuart,2016-11-12,11.2,3186,2,1,2,318.0,126.0,1970,Bayside,-37.9011,145.0011,Southern Metropolitan,10579,"-37.9011, 145.0011",Gr,1
1091,1091,Brighton,8/42 Grosvenor St,2,u,575000.0,S,Buxton,2016-11-12,11.2,3186,2,1,1,0.0,126.0,1970,Bayside,-37.9097,144.9914,Southern Metropolitan,10579,"-37.9097, 144.9914",St,1
1092,1092,Brighton,28 Loller St,2,h,1570000.0,S,Buxton,2016-11-12,11.2,3186,2,1,0,352.0,111.0,1920,Bayside,-37.9154,145.001,Southern Metropolitan,10579,"-37.9154, 145.001",St,1
1093,1093,Brighton,2/5 Loller St,3,t,1411000.0,S,Buxton,2016-11-12,11.2,3186,3,2,2,0.0,126.0,2011,Bayside,-37.9144,145.0004,Southern Metropolitan,10579,"-37.9144, 145.0004",St,1
